date,open,high,low,close,volume,outstanding_share,turnover
2010-10-18,72.34,75.46,68.95,74.78,3492557.0,67000000.0,0.05212771641791045
2010-10-19,74.66,82.25,74.31,81.09,9574229.0,67000000.0,0.14289894029850747
2010-10-20,79.38,83.4,78.41,78.98,7164391.0,67000000.0,0.10693120895522389
2010-10-21,78.17,78.17,75.38,77.53,3490483.0,67000000.0,0.05209676119402985
2010-10-22,76.38,80.56,75.52,78.55,3166847.0,67000000.0,0.04726637313432836
2010-10-25,78.57,80.68,77.75,78.21,4310483.0,67000000.0,0.06433556716417911
2010-10-26,77.97,78.27,75.8,78.27,3399059.0,67000000.0,0.05073222388059701
2010-10-27,78.27,80.16,76.97,76.97,2666107.0,67000000.0,0.039792641791044775
2010-10-28,76.16,83.6,75.74,82.13,6260449.0,67000000.0,0.09343953731343284
2010-10-29,81.91,83.92,79.98,83.56,6878329.0,67000000.0,0.10266162686567164
2010-11-01,84.38,91.84,84.38,88.48,7469192.0,74800000.0,0.09985550802139037
2010-11-02,88.22,89.16,84.76,86.01,4766890.0,74800000.0,0.06372847593582888
2010-11-03,83.4,84.38,80.38,81.01,3025290.0,74800000.0,0.04044505347593583
2010-11-04,81.01,83.12,80.58,83.05,2888361.0,74800000.0,0.038614451871657754
2010-11-05,84.0,84.0,80.88,82.29,2175297.0,74800000.0,0.029081510695187166
2010-11-08,82.19,85.41,81.59,84.08,3251787.0,74800000.0,0.04347308823529412
2010-11-09,83.78,85.51,83.4,83.6,1795578.0,74800000.0,0.024005053475935827
2010-11-10,83.22,86.21,83.22,84.9,3277523.0,74800000.0,0.04381715240641711
2010-11-11,84.84,85.27,83.24,83.24,2898045.0,74800000.0,0.038743917112299464
2010-11-12,82.79,83.18,77.67,77.71,3973422.0,74800000.0,0.05312061497326203
2010-11-15,78.37,81.91,78.37,81.83,2993196.0,74800000.0,0.040015989304812837
2010-11-16,82.21,86.81,81.79,83.03,6002982.0,74800000.0,0.08025377005347593
2010-11-17,82.65,85.97,79.38,79.6,3807845.0,74800000.0,0.05090701871657754
2010-11-18,80.34,81.57,77.99,80.7,1875191.0,74800000.0,0.025069398395721924
2010-11-19,80.78,83.94,79.38,83.8,2923785.0,74800000.0,0.03908803475935829
2010-11-22,83.16,87.01,82.79,85.33,4116137.0,74800000.0,0.055028569518716576
2010-11-23,84.44,86.49,83.3,86.29,3333908.0,74800000.0,0.04457096256684492
2010-11-24,85.45,87.11,85.16,86.41,2550877.0,74800000.0,0.034102633689839575
2010-11-25,86.97,87.19,83.44,84.44,2659662.0,74800000.0,0.035556978609625665
2010-11-26,84.4,90.41,83.98,88.72,6887800.0,74800000.0,0.09208288770053476
2010-11-29,88.42,89.99,87.32,89.59,4024139.0,74800000.0,0.05379864973262032
2010-12-01,87.62,87.62,85.41,86.05,3432631.0,74800000.0,0.045890788770053474
2010-12-02,86.97,88.88,86.01,86.07,1949992.0,74800000.0,0.026069411764705883
2010-12-03,85.83,86.01,83.3,83.76,2351415.0,74800000.0,0.0314360294117647
2010-12-06,85.12,87.66,84.16,85.79,2275398.0,74800000.0,0.03041975935828877
2010-12-07,84.4,86.73,83.8,85.99,1572859.0,74800000.0,0.021027526737967914
2010-12-08,85.65,87.42,85.23,85.53,1205238.0,74800000.0,0.016112807486631017
2010-12-09,85.41,88.16,85.41,87.19,2370794.0,74800000.0,0.03169510695187166
2010-12-10,87.32,89.77,87.23,88.62,2199556.0,74800000.0,0.02940582887700535
2010-12-13,89.43,92.34,89.34,91.43,3613924.0,74800000.0,0.048314491978609625
2010-12-14,91.43,93.38,90.59,92.28,2554640.0,74800000.0,0.03415294117647059
2010-12-15,92.54,93.0,90.21,90.97,2433586.0,74800000.0,0.03253457219251337
2010-12-16,90.53,91.43,89.83,90.17,1388068.0,74800000.0,0.018557058823529413
2010-12-17,89.79,92.04,89.79,90.95,1082772.0,74800000.0,0.014475561497326202
2010-12-20,90.73,94.45,86.01,93.46,3060682.0,74800000.0,0.040918208556149735
2010-12-21,92.44,94.65,92.04,92.44,1576401.0,74800000.0,0.021074879679144384
2010-12-22,92.44,96.06,91.86,95.96,2805307.0,74800000.0,0.037504104278074865
2010-12-23,95.57,96.4,93.81,93.85,1826522.0,74800000.0,0.024418743315508022
2010-12-24,93.85,93.85,89.59,90.93,1712369.0,74800000.0,0.022892633689839573
2010-12-27,90.63,91.33,85.41,86.43,2473764.0,74800000.0,0.033071711229946524
2010-12-28,85.41,87.42,83.1,86.93,1714554.0,74800000.0,0.022921844919786095
2010-12-29,86.97,88.18,86.41,87.09,903551.0,74800000.0,0.012079558823529412
2010-12-30,87.03,87.42,85.55,86.21,1230506.0,74800000.0,0.016450614973262032
2010-12-31,85.71,88.94,85.41,88.9,1215426.0,74800000.0,0.016249010695187166
2011-01-04,88.82,89.61,87.82,88.4,1012354.0,74800000.0,0.013534144385026738
2011-01-05,88.62,90.27,87.8,89.51,1069374.0,74800000.0,0.01429644385026738
2011-01-06,88.5,89.75,85.37,86.21,2057617.0,74800000.0,0.027508248663101604
2011-01-07,86.01,86.79,84.16,84.4,1422645.0,74800000.0,0.019019318181818182
2011-01-10,84.4,84.44,79.8,81.33,1506993.0,74800000.0,0.02014696524064171
2011-01-11,80.42,80.99,78.88,79.6,1097108.0,74800000.0,0.014667219251336898
2011-01-12,79.68,80.99,76.97,78.69,2284276.0,74800000.0,0.030538449197860962
2011-01-13,78.98,80.38,78.37,79.24,1126718.0,74800000.0,0.01506307486631016
2011-01-14,79.38,79.38,76.64,76.74,843641.0,74800000.0,0.011278622994652406
2011-01-17,75.36,76.36,71.86,72.5,1534846.0,74800000.0,0.02051933155080214
2011-01-18,72.14,73.47,70.33,71.7,1500869.0,74800000.0,0.0200650935828877
2011-01-19,72.3,74.55,71.7,74.05,1670726.0,74800000.0,0.02233590909090909
2011-01-20,73.83,74.23,71.08,71.08,1031148.0,74800000.0,0.013785401069518716
2011-01-21,71.08,72.85,70.76,71.14,1017650.0,74800000.0,0.013604946524064172
2011-01-24,71.74,73.47,70.41,70.43,1451664.0,74800000.0,0.019407272727272728
2011-01-25,69.99,70.92,68.26,68.43,1544570.0,74800000.0,0.02064933155080214
2011-01-26,68.14,71.34,68.14,71.02,1016560.0,74800000.0,0.013590374331550803
2011-01-27,70.07,73.25,69.49,72.97,1202446.0,74800000.0,0.016075481283422458
2011-01-28,73.33,73.33,71.84,72.95,756150.0,74800000.0,0.010108957219251338
2011-01-31,72.75,74.11,72.14,73.63,877692.0,74800000.0,0.01173385026737968
2011-02-01,72.97,74.86,72.75,74.55,548706.0,74800000.0,0.007335641711229947
2011-02-09,73.95,76.36,72.75,75.76,1053212.0,74800000.0,0.014080374331550802
